id,pos_x,pos_y,proj_x,proj_y,nr_hops,InFoRM_hops
3530,-0.10834436863660812,0.05957717075943947,-0.2789995264423575,-0.48453579359781423,1,0.24319915844831938
7580,-0.1539682298898697,-0.021467158570885658,-0.08304412639780624,-0.07487748435807384,1,0.10342291188167635
3029,-0.15593139827251434,-0.058783989399671555,-0.06569590110569933,-0.04635645343205562,1,0.009497714886503389
4375,-0.15080326795578003,-0.007095103617757559,-0.07694858264720364,-0.06344791942733362,1,0.0013351519043990896
16,-0.0954277291893959,0.3497159779071808,-0.15929662109433412,0.22526668790332918,1,0.07936343660271622
7296,-0.1007508859038353,0.35606396198272705,-0.09656342654439021,0.04076125713346389,1,0.7165446622601378
2626,-0.08471205830574036,0.3422059118747711,-0.1363218577697842,0.1571794225742481,1,0.11404971745279636
131,-0.056449517607688904,0.34947118163108826,-0.12766838963469546,0.15025698113595948,1,0.11080968517216372
6323,-0.08241960406303406,0.3267602026462555,-0.1738604015066933,0.4660343915663423,1,0.006466162871694558
1799,-0.11043598502874374,0.2759573459625244,-0.15258854928295112,0.19924714228797852,1,0.13847030322594536
3103,-0.08789882808923721,0.27905941009521484,0.030674735482193655,0.4694280958910591,1,0.08938692290040746
5578,-0.08162812143564224,0.3388851583003998,-0.25330836232592996,0.9986891277955167,1,0.09196761765928961
7435,-0.07297389209270477,0.3374349772930145,-0.1425304218411944,0.18947807502032535,1,0.04272526178175334
1677,-0.04522143304347992,0.3257887661457062,-0.26605048587327906,1.0987194827857292,1,0.0725490783006408
5072,-0.02614610455930233,0.3294541537761688,-0.07293763674501995,-0.009197546140311078,1,0.04303537629393578
4008,-0.09933356940746307,0.32452592253685,-0.11014556957159198,0.09180924897478966,1,0.13138138894745344
3410,-0.12229470163583755,0.33042535185813904,-0.1467646479665803,0.17154938538538164,1,0.30527590170642205
6446,-0.10156342387199402,0.3152042627334595,-0.2301352232669139,0.5336035715530576,1,0.022139808722758218
4184,-0.09832412004470825,0.4429749548435211,-0.07257716704100514,-0.02519285865663186,1,0.43965630355952445
5725,-0.0872083529829979,0.32823657989501953,-0.188471412742169,0.42380526064984336,1,0.3632899514290963
1349,-0.09147720038890839,0.35536205768585205,-0.18796728184378816,0.2849042868843901,1,0.1388056044387607
5088,-0.1474890410900116,0.4970845580101013,-0.06749922753388518,-0.03596920213484471,1,0.17115286304160163
6544,-0.09925012290477753,0.33168721199035645,-0.17080930665778749,0.24140111294822333,1,0.003107681859376122
2530,-0.07415782660245895,0.40230968594551086,-0.0770811519997692,-0.006813123854312836,1,0.2239011381941122
1956,-0.07589852064847946,0.30518442392349243,-0.1357784052923832,0.2470004719254431,1,0.227462133106554
38,-0.17594744265079498,0.2922150194644928,-0.0715037404585646,-0.01864570932146665,1,0.1282931449674655
550,-0.09580282866954803,0.3624681234359741,-0.1620628245076519,0.2763962303286701,1,0.23073815597780856
6567,-0.11923675239086151,0.33055081963539124,-0.12167327981600451,0.10636343225416674,1,0.6024953998643371
4968,-0.0768623873591423,0.27534934878349304,-0.0822972309599943,-0.002184061008960761,1,0.20457320548291072
1005,-0.1001802608370781,0.3117295801639557,-0.25948738682315003,0.5838582530449058,1,0.25919015846587706
6126,-0.07032787054777145,0.31675347685813904,-0.14349297317661439,0.17446155564141858,1,0.31187414080859077
1905,-0.050227344036102295,0.3020494282245636,-0.13561296358003957,0.14604884840750373,1,0.16190505408584907
3699,-0.14573824405670166,0.37946420907974243,-0.0799828120390688,-0.009060605685017523,1,0.07217649280549565
773,-0.15110430121421814,0.4948929250240326,-0.06749922753388518,-0.03596920213484471,1,0.24241635185028737
1016,-0.06759604066610336,0.2455853819847107,-0.08312788687461341,0.04841685237081208,1,0.052913013648236744
2751,-0.07200250029563904,0.3374462127685547,-0.12648000850345936,0.11713686098281649,1,0.13973407166424928
3324,-0.013216149061918259,0.37984713912010193,-0.09211152364741627,0.12545721536998522,1,0.14087183386063468
766,-0.04986507445573807,0.3251483738422394,-0.1370076288781684,0.1363939236146418,1,0.20412218263275933
6101,-0.08702265471220016,0.27803730964660645,-0.23956556095871578,0.5046042287359107,1,0.01556358642046138
17,-0.13176360726356506,-0.3105643391609192,0.7596602215968911,-0.0034202324999406068,1,0.0650540069991198
6105,-0.1210978776216507,-0.2948783338069916,4.918492092469466,0.2195258669471896,1,0.0267507736597973
4242,-0.134397953748703,-0.30780383944511414,1.0703883668293668,0.02140682362524413,1,0.08269069692599211
7237,-0.07627413421869278,-0.2611008882522583,9.778621997717991,0.43109445491616893,1,0.15698672368123523
1334,-0.07516391575336456,-0.27757298946380615,6.210154609492437,0.2717663083749931,1,0.08287870950781923
951,-0.11290115863084793,-0.31808945536613464,5.322671004075673,0.23335986207111034,1,0.19153150152801848
1337,-0.14940673112869263,-0.31860074400901794,0.5295020295519491,-0.016305465006142713,1,0.1204805849036852
3165,-0.11068972200155258,-0.2783597707748413,3.5611771812286124,0.14152291547660054,1,0.14772684192455005
18,-0.07053547352552414,0.014720703475177288,-0.08700524068962238,-0.07824345458758526,1,0.06551342662203806
6372,-0.1578272134065628,-0.05303594842553139,-0.06666552175318087,-0.047292035303603965,1,0.7141933247874862
4042,-0.040852125734090805,0.008420813828706741,-0.09026540729014346,-0.07753715688727364,1,0.07580732696946678
3596,-0.0470891073346138,0.10349694639444351,-0.09756206332783535,-0.08711367812953072,1,0.22792458533405507
7185,-0.031726159155368805,-0.05148783698678017,-0.06628072848897643,-0.04700107374414363,1,0.1297060202994975
5139,-0.06545764207839966,0.05977002903819084,-0.08147646904723298,-0.07320461310220198,1,0.04519432755071903
615,-0.043186020106077194,0.018160421401262283,-0.08731256163751777,-0.07993190920304442,1,0.12467039548211217
2788,-0.035800475627183914,0.12721970677375793,-0.07062247759222573,0.0011878737113070591,1,0.005738680168773982
3163,-0.038719192147254944,0.05104397237300873,-0.0805158838220264,-0.09296955876871915,1,0.05873358558369119
5534,-0.10757163166999817,0.042700719088315964,-0.1138363483429589,-0.14873833275067735,1,0.2088904683189622
6816,-0.09692700207233429,-0.1168893352150917,-0.0656492583976952,-0.04593397078880841,1,0.21646668546686446
6436,-0.12745057046413422,0.050114989280700684,-0.08542989718228908,-0.07889279151857048,1,0.02264162867118159
421,0.019573338329792023,0.001422684988938272,-0.09039771322891486,-0.081883705189101,1,0.20978814734341308
4775,-0.048926807940006256,-0.00034922544728033245,-0.08126836903779697,-0.07311343969702172,1,0.0069274964359666074
1384,-0.026646390557289124,0.008074166253209114,-0.13313979685443228,-0.1355415937349187,1,0.08128637086906179
3755,-0.06058134883642197,0.02869524247944355,-0.12005482370106112,-0.1349065311411016,1,0.001949101013986422
3820,-0.09013283252716064,0.04041542112827301,-0.07019842253956961,-0.05209927021285697,1,0.17192650901970266
4212,-0.062340669333934784,0.038267895579338074,-0.0819127085887758,-0.07198705816167948,1,0.05691695523833466
478,-0.09317103028297424,-0.01678554154932499,-0.06937413061959194,-0.05149166296102977,1,0.026606828609034933
6136,-0.09639155864715576,0.025168225169181824,-0.09470608487705948,-0.09389895236156424,1,0.06135107565522548
6399,-0.0031256177462637424,-0.0069805048406124115,-0.07166275139679744,-0.055074853914661256,1,0.043300293080590545
3581,-0.1073831096291542,0.010247202590107918,-0.07018460487279171,-0.053369712869094456,1,0.12084833469543584
7614,-0.06143219396471977,0.07186512649059296,-0.06748783666856817,-0.04823830964506809,1,0.00023490144693263156
4085,-0.04431447386741638,-0.027608253061771393,-0.08234822531939495,-0.07305619609447658,1,0.09492187632569365
19,-0.40397557616233826,0.44548243284225464,-0.06418862897908265,-0.04348386252880592,1,0.06078268861543244
2625,-0.3931918740272522,0.49778634309768677,-0.06402460964574017,-0.0434031290817802,1,0.014076060291631767
2692,-0.5096902251243591,0.4549303352832794,-0.0641302651741309,-0.04374714424006035,1,0.4436400402318625
1501,-0.2818903923034668,0.43265828490257263,-0.06511554079139735,-0.03564708937513938,1,0.08898925716149589
6703,-0.3116901218891144,0.37310948967933655,-0.06630573536471081,-0.043047598798026415,1,0.8915340268315655
20,0.15747374296188354,-0.17142686247825623,-0.06417412286376852,-0.054846006464432495,1,0.021891268546207432
2689,0.2714804708957672,-0.2707282602787018,-0.06422502923586312,-0.04501593134113487,1,0.3429718414537256
1316,0.16361425817012787,-0.25930055975914,0.04425331556327223,-0.18740775274613847,1,0.006921375955246701
5941,0.09331854432821274,-0.06774239242076874,-0.060435901484198994,-0.051184953453813034,1,0.24153964916458498
4151,0.16562722623348236,-0.20986106991767883,-0.07108352206727672,-0.1183075399891564,1,0.022529592064076804
4462,0.2973194718360901,-0.25310954451560974,-0.06522984796899477,-0.04829885256276136,1,0.09102975286833591
6463,-0.018738722428679466,-0.03490225225687027,-0.09659576467693778,-0.10081849709776994,1,0.1636763329842621
21,0.6914695501327515,0.07460766285657883,-0.06499068091790187,-0.04474757069112687,1,0.10829196345800055
3026,0.659454345703125,0.0745137557387352,-0.06534929287452416,-0.04513674407679054,1,0.04714203091161586
5764,0.5918939709663391,0.060695189982652664,-0.07709762140461762,-0.05724280243930879,1,0.10041068964850117
22,-0.23030036687850952,0.14609971642494202,-0.07232404975330119,-0.05724434364475514,1,0.06894709822804287
5127,-0.10810579359531403,0.07428043335676193,-0.24720938704176254,-0.35968609519578676,1,0.20574662639249403
23,-0.011809753254055977,0.12708552181720734,-0.06213479934596967,-0.03925387727182824,1,0.1333462266222759
4248,-0.10827802866697311,0.18560639023780823,0.019589395068623134,0.08531466182043085,1,0.08289174474199225
7317,0.07758650183677673,0.025070371106266975,-0.06644699114668966,-0.04692001270402383,1,0.2119176497524624
1854,-0.001997528364881873,0.3065964877605438,-0.06801399693205257,-0.022744843049531154,1,0.1323132224838598
646,-0.09386105090379715,0.03885921090841293,-0.04764946314450978,-0.032900083926456776,1,0.23100389398121918
3493,0.0040597268380224705,-0.04551612213253975,-0.06308851278045377,-0.04458451277847106,1,0.17972496468829982
24,-0.2804936170578003,0.5905472040176392,-0.06398772872875799,-0.04363844762336373,1,0.11967422703463247
3643,-0.24901491403579712,0.4702720046043396,-0.064484134062357,-0.04327708375676715,1,0.06218812230153943
25,-0.21129004657268524,-0.24048781394958496,0.0870875993302409,-0.036287052330801164,1,0.16941146091423942
3544,-0.0935494676232338,-0.18632635474205017,5.775509718403153,0.24849080111634622,1,0.11669525303517254
26,0.012331604957580566,0.44150641560554504,-0.0639559221330184,-0.043602183437069,1,0.11734317929397625
5345,0.012139960192143917,0.28973278403282166,-0.06349786406079339,-0.04230982723988398,1,0.0056577527730214405
27,-0.14577485620975494,0.4350522458553314,-0.07341101505435409,-0.03192218022624852,1,0.14101652913970034
4066,-0.20692919194698334,0.5596681833267212,-0.06440333601396374,-0.04344613611441561,1,0.051400881677503105
6339,-0.08985598385334015,0.36915233731269836,-0.1427352227428974,0.15140443559403238,1,0.12693592162430453
1558,-0.10564587265253067,0.39665353298187256,-0.09039265540116212,0.01171606288066303,1,0.0005710554516021293
1896,-0.12786094844341278,0.4227873384952545,-0.06638686168747311,-0.040752151945501795,1,0.0446721083238722
4329,-0.10171893984079361,0.3527117371559143,-0.0928454982119631,0.004175859822386288,1,0.02212659931774173
6396,-0.10207629203796387,0.3887769877910614,-0.06666475640014602,-0.04000592908648986,1,0.08670379085629555
3565,-0.1245921328663826,0.3336370885372162,-0.1379330596499763,0.13077299245117327,1,0.03166635481555436
28,0.0695628970861435,-0.2793384790420532,0.07583743418421657,-0.055686558778216134,1,0.2169303879981845
7224,0.17258436977863312,-0.24967630207538605,-0.08345181322839733,-0.34397406782499657,1,0.02968122201418133
1658,0.20582762360572815,-0.2839486002922058,-0.09495076600082243,-0.2105752812244974,1,0.023759589319205646
4900,-0.09258587658405304,-0.22628101706504822,5.510001157358613,0.1980966185181737,1,0.012606112741553491
29,-0.2103753387928009,0.08684326708316803,-0.07404416094437506,-0.051862667866572384,1,0.17879937661935824
4626,-0.21438123285770416,0.09745804220438004,-0.07057752537742684,-0.04924481886956716,1,0.08896912088535305
907,-0.1830117255449295,0.09189409762620926,-0.08929958317828272,-0.05989145059015911,1,0.09765009530082422
2838,-0.1898472160100937,0.1019262969493866,-0.0892524893658952,-0.05986240596599469,1,0.29875758845600286
7287,-0.14130723476409912,0.06539907306432724,-0.07516685745440613,-0.05245630003101487,1,0.058172571933275394
543,-0.1303342878818512,0.05814932659268379,-0.0852522049715902,-0.05963133642969513,1,0.05923631212618103
7579,-0.21425403654575348,0.07586327195167542,-0.0923372448120219,-0.06206130046873257,1,0.017254352776339354
6652,-0.1722710281610489,0.10131581127643585,-0.0833914996030648,-0.054609357919946026,1,0.5526463781003218
2711,-0.18739980459213257,0.13231895864009857,-0.09322895104273703,-0.038104503652665926,1,0.2460133032470631
30,-0.09355034679174423,-0.33573049306869507,0.3160800265439735,-0.02809989682903427,1,0.04331638406369508
7075,-0.11256807297468185,-0.2881426513195038,3.3617008232165797,0.1181996032831032,1,0.08833505656715711
2644,-0.08437342196702957,-0.3146249055862427,1.846878874577454,0.03396819741459947,1,0.1110535810493311
3525,-0.09552236646413803,-0.452860563993454,-0.04728795841255641,-0.04334359459894327,1,0.037979761458578266
924,-0.10119757801294327,-0.2640645503997803,0.5591550418433724,-0.020003626073782182,1,0.05696388028440844
683,-0.07591180503368378,-0.37198323011398315,0.35478431512539366,-0.03034823294994983,1,0.11014643459252565
3499,-0.11557187139987946,-0.2868255078792572,2.2570639764478715,0.06332478676996403,1,0.008212664510393299
5564,-0.041859034448862076,-0.26684170961380005,1.3653218400226517,0.007012816176117047,1,0.05069037602816998
5854,-0.1126045361161232,-0.2907949984073639,4.479343372286569,0.15030391086914052,1,0.2589919020876556
31,-0.20814958214759827,0.033447109162807465,-0.0735581975015701,-0.058096397462196185,1,0.16499564097299432
1457,-0.20616865158081055,0.03115786798298359,-0.06833084456928035,-0.05767803740433156,1,0.15084739686226298
3418,-0.13486304879188538,0.01652279496192932,-0.1059349402244946,-0.1110802213173034,1,0.09807849205334919
32,0.17305290699005127,-0.06738722324371338,-0.071158139762734,-0.058457771703249235,1,0.09482497667156246
3136,0.16734087467193604,-0.09964169561862946,0.007031912353771578,-0.06619680456084345,1,0.08573176360023715
1312,-0.10536583513021469,-0.003958505112677813,-0.10173272813447476,-0.10078047788950258,1,0.03624782238513158
2195,0.18605276942253113,-0.1499483585357666,-0.06641475266134818,-0.06649202299395476,1,0.022139056680724224
5676,0.24246065318584442,-0.07061801105737686,-0.09170216362583923,-0.08625891378013828,1,0.1620230100766906
