id, pos_x, pos_y, proj_x, proj_y, InFoRM
1273, 0.12331322580575943, 0.07101954519748688, -0.00012123825052605653, -0.00018800949181865936, 0.04693541692578629
174, -0.07330271601676941, 0.14529788494110107, -0.00015059317939424544, -6.067808104553497e-05, 0.01872456613687223
5459, 0.07909364253282547, 0.043326232582330704, -0.00013126908012495782, -7.50508990199419e-05, 0.018350807905235165
6320, 0.062409162521362305, 0.03485412523150444, -0.00012550243479610875, -7.367266680599975e-05, 0.017563380687868002
3491, 0.04248086363077164, 0.018771549686789513, -8.83241662639544e-05, -8.393677416514873e-05, 0.04840966819500176
10310, -0.0679689273238182, 0.09553863108158112, -0.00013553577153234723, -7.535600149814543e-05, 0.01533687646720424
22822, -0.045097339898347855, 0.008767828345298767, -0.0001437782721912875, -6.848743842822647e-05, 0.015904995119427858
25973, -0.033247075974941254, 0.011401492170989513, -0.00014635377056985695, -6.933925281418981e-05, 0.013378734898513588
19151, -0.0709778368473053, 0.035056184977293015, -9.629083347665617e-05, -7.067907729428418e-05, 0.021404426502104716
20473, -0.015513330698013306, 0.014943703077733517, -0.00014558656325037, -7.101654576685505e-05, 0.018732295205725485
7132, -0.20456276834011078, -0.16658075153827667, -0.00010753902674790401, -4.96121406357984e-05, 0.009512574559684212
19548, -0.03206633776426315, -0.03056127205491066, -0.0001533373173310644, -6.138951396507749e-05, 0.02230989758081165
6128, -0.1485130488872528, -0.14833199977874756, -0.00014762169933718803, -5.202052545212563e-05, 0.0122105998968902
22773, -0.1302255243062973, -0.09961953014135361, -0.0001643451892643374, -4.254537395057562e-05, 0.01771260975985273
6389, -0.18603123724460602, -0.05524296313524246, -7.601931167536379e-05, -0.00016807267348274, 0.045348895433480724
8342, 0.2390298843383789, -0.013986913487315178, -0.0001899161730406169, -4.273014954218304e-05, 0.08924508086735525
4181, -0.08303715288639069, 0.006191382650285959, -0.0001225134747821379, -5.353149521712779e-05, 0.02082411963272039
1784, -0.0980180948972702, 0.014985260553658009, -0.00015599030415207283, -5.4471396501377827e-05, 0.019232474389239668
7784, -0.10020317882299423, 0.03627832978963852, -0.00013771099367749546, -6.18619712216307e-05, 0.018943550091938717
4436, -0.05662969499826431, 0.035076890140771866, -0.00014666192760574268, -6.732059984514679e-05, 0.014405231413544417
4565, -0.1299467384815216, 0.041840534657239914, -0.00014855425540755281, -5.3448729157204214e-05, 0.018821090309959314
6830, 0.07708396017551422, 0.03913116455078125, -0.00010683335536775126, -5.892800850104552e-05, 0.036276353653989776
22420, -0.1208174079656601, -0.025975335389375687, -0.00013495266502984148, -6.204935218404736e-05, 0.02522989175768128
13768, -0.017167897894978523, -0.03598291426897049, -0.00015497941021416103, -7.785028799946372e-05, 0.01192087568834959
14989, -0.23969057202339172, 0.05734313279390335, -0.00015071186640579605, -5.092686459020867e-05, 0.011785616931923764
2686, 0.007664592005312443, 0.10349103808403015, -0.00015152060853694229, -7.573966664558239e-05, 0.027514055863779762
5400, 0.09194852411746979, 0.13306492567062378, -8.928245790900123e-05, 0.00045968434789952936, 0.047353705808449685
15290, 0.051942650228738785, -0.07783586531877518, -0.0001646961382917449, -8.593657211165822e-05, 0.012216173051738133
8220, 0.14601078629493713, 0.19690272212028503, -0.00012946084058171494, -6.43474787072829e-05, 0.02749607985808914
6327, 0.0033257121685892344, -0.06176971271634102, -0.0001508542404451093, -8.406178381036287e-05, 0.010854144544589411
5769, 0.06585358828306198, -0.060030996799468994, -0.00018955111839113876, -0.00012245554515485138, 0.0076075899457017
19752, 0.05968833342194557, -0.0006127518136054277, -0.00020001885663651018, -0.00011000755907868956, 0.008004114420563894
6762, 0.10264979302883148, 0.07538733631372452, -0.0001559448553447279, -0.00018695499116323056, 0.15204923477526286
2529, 0.012738987803459167, 0.09103287011384964, -0.00014369134455568573, -8.171375505412408e-05, 0.01576656007238616
22867, -0.04091346263885498, 0.08777491748332977, -0.00015777827349993664, -7.126576740798152e-05, 0.012490150848944417
8121, -0.02562396414577961, 0.006074347998946905, -0.00012622594765803363, -7.062220810426914e-05, 0.012693603857384023
19835, -0.021320415660738945, -0.0014581979485228658, -0.00015656590071468242, -8.055035594208836e-05, 0.015872788475469093
11368, -0.023463290184736252, 0.16393406689167023, -0.00015652284220250335, -6.716423210532785e-05, 0.008709108844496912
33334, -0.038554660975933075, 0.13871704041957855, -0.00015652284220250346, -6.716423210532878e-05, 0.00870910884449691
12222, -0.028045980259776115, 0.008251789957284927, -0.00012163405926369385, -8.08489914017124e-05, 0.023689048773922135
23393, -0.008274898864328861, 0.03633791580796242, -0.00015311474062037353, -7.724711871193793e-05, 0.015057610430597376
11867, -0.06263712048530579, 0.011949690990149975, -0.000139331407659362, -6.379136864104187e-05, 0.032656212973946684
3786, 0.1331080049276352, -0.2708728313446045, -0.00014415461041783484, -7.451547391228478e-05, 0.052730056438829415
9680, -0.028211142867803574, 0.011029990389943123, -0.00013019855593151476, -6.232051106331569e-05, 0.02703076527247092
5466, -0.0377267487347126, 0.04242868721485138, -0.00013710295044769088, -7.110891358103446e-05, 0.020169654601319705
8928, 0.12974180281162262, 0.1618996262550354, 0.0002121107399897435, 0.00014346978584306902, 0.05426832245777037
3741, -0.006347110960632563, 0.05641800910234451, -0.00019524242488458085, -7.295466118860821e-05, 0.018876632580722995
8210, 0.06479966640472412, 0.062413595616817474, -0.00015455428897173976, -2.4526158390478202e-05, 0.03964406108859936
15412, 0.09129253029823303, 0.016405796632170677, -0.00019578509175351293, -3.5719397667490064e-05, 0.12979332220322934
13237, 0.10150305181741714, 0.10476794838905334, -0.00012868470778541944, -0.0001067039799979798, 0.02722362540076012
6774, 0.09395980834960938, 0.05659569799900055, -0.0001191096975813529, -0.00010259650665312334, 0.02975173860249069
3300, 0.03900274634361267, 0.013846387155354023, -0.0001422348295089665, -4.8888837096261195e-05, 0.06033208630689996
9132, 0.13351312279701233, 0.08201118558645248, -0.00014011139451294765, -9.549428766720263e-05, 0.014401858394813172
6805, 0.12153211236000061, 0.11719173938035965, -0.00015033868234419736, -0.00010627467905676753, 0.01676521703060055
2647, -0.05666659027338028, 0.03104514814913273, 3.268420028876227e-05, -9.600549890782343e-05, 0.026235554310602018
4004, 0.07298736274242401, 0.021256474778056145, -0.0001665314642077738, -8.415308070343674e-05, 0.023837010488087597
4788, 0.02997227944433689, -0.05077814683318138, -0.00015397859179593776, -7.753334048628055e-05, 0.04265795800423767
5427, 0.050172463059425354, 0.026871927082538605, -0.00013344914673425374, -6.0526027727362286e-05, 0.01809648204673454
8404, 0.02699354663491249, 0.16265584528446198, -0.0001347802746408349, -7.723748597408082e-05, 0.013806235717041985
13037, 0.03151153028011322, 0.017763767391443253, -0.00014630918714473795, -6.954641902963034e-05, 0.018948293885414236
5413, 0.06633906811475754, 0.0028220501262694597, -0.00014518564617418638, -7.344914221723145e-05, 0.01662397112246254
2856, 0.07312318682670593, 0.17619933187961578, -0.00016869793610289004, -3.817783424264831e-05, 0.012117248050373376
5587, 0.10766540467739105, 0.031719550490379333, -0.00014468605568869955, -6.406403782790795e-05, 0.01428004703088332
8426, 0.11431162804365158, 0.12411336600780487, -0.0001481167899160037, -5.975024342923657e-05, 0.012009342939172407
13285, 0.09910742938518524, 0.03603333607316017, -0.00013702129287332794, -7.782410101987373e-05, 0.015590497605686211
8897, 0.0637514740228653, 0.08876925706863403, -0.00014593664334428756, -7.22687400909486e-05, 0.008342397550023379
21099, 0.06811078637838364, 0.08632634580135345, -0.00012706408664010872, -8.10792219045085e-05, 0.007723263217019533
9009, 0.05360092222690582, 0.13662271201610565, -0.00012494203497426858, -9.732007418380492e-05, 0.012622913357286788
8657, 0.06315881013870239, 0.03317805379629135, -0.00014295784082841114, -8.158556152061425e-05, 0.02718848906991272
5462, 0.08659662306308746, 0.012277036905288696, -0.00015170753834156756, -6.894526828314618e-05, 0.014366881450847071
6730, 0.05204333737492561, 0.1562623232603073, -0.0001319126938420299, -6.821084229653654e-05, 0.015072573888878539
5410, 0.09562946110963821, 0.045526061207056046, -0.00012830025462890995, -9.948172920575937e-05, 0.01515804221938527
4589, 0.10270196944475174, 0.10627610981464386, -0.00014655426387446966, -7.006867287495571e-05, 0.01842925726539152
2110, 0.03921389952301979, 0.12014251202344894, -0.00011853163211827522, -5.233075921820393e-05, 0.015929264717622096
6667, 0.08805444091558456, 0.19917389750480652, -0.00035819882035098257, -0.00010545531204368288, 0.04370224314732533
13030, 0.04023871570825577, 0.14461347460746765, -0.00012009294611532033, -5.093527414889826e-05, 0.015709681064547183
15444, 0.09970734268426895, 0.03167608007788658, -0.0001424600086169206, -5.983038986409136e-05, 0.017621974080045132
13127, 0.1019517034292221, 0.09715244174003601, -0.00013452974486520417, -0.00010360319089090202, 0.013177936562655326
6779, 0.05506133660674095, 0.02212567999958992, -0.00013499190521087888, -8.501437491838659e-05, 0.021168714792545618
1257, 0.04014444723725319, 0.14381401240825653, -0.00015539625575793786, -5.634401325248401e-05, 0.030068678180278214
3246, 0.10432250052690506, 0.23333589732646942, -0.0002725211082676361, -0.00011129569104813303, 0.027671533605879546
8881, 0.1390499621629715, 0.05052921921014786, -0.00015044671395881144, -8.546361510131334e-05, 0.016971517217932112
12390, 0.11067178845405579, 0.05315440520644188, -0.00015621175623035515, -7.797526105139152e-05, 0.013704582798154674
8546, 0.08584918826818466, 0.08979957550764084, -0.0001252570055516654, -8.267526473465312e-05, 0.012970589804130819
5571, 0.05437891557812691, 0.034181252121925354, -0.0001612623169245248, -0.00011394222923979959, 0.013503627806592094
16334, 0.03701896220445633, 0.04691542685031891, -0.00015929341116790148, -7.583939142138099e-05, 0.019239919942815816
5430, 0.10229058563709259, 0.05985609441995621, -0.00013383335429587368, -6.386374689048202e-05, 0.01865872759785876
13445, 0.02163439244031906, -0.011788195930421352, -0.000156139269118927, -2.325827236447242e-05, 0.05388353432009854
3209, 0.12246135622262955, 0.10535472631454468, -0.00015501284968992253, -9.230701414676618e-05, 0.014937411063716289
5089, 0.06253032386302948, 0.10480018705129623, -0.0001545989999893995, -7.832441785920987e-05, 0.01604747091584418
8912, 0.06422679126262665, 0.06112987920641899, -0.0001433275850333903, -7.140004995746622e-05, 0.01900615355698445
6067, 0.036735620349645615, 0.0697016790509224, -0.00015473741574836502, -9.516297255023946e-05, 0.016885549491067787
8586, 0.08328810334205627, 0.03541714325547218, -0.0001234913354557095, -5.626152948912379e-05, 0.02006072743732583
13646, 0.11435693502426147, 0.11103840172290802, -0.0001109467611125434, -9.649374077035314e-05, 0.027101729066534654
786, 0.05642198026180267, 0.06359593570232391, -4.196995439200103e-05, -9.726037167624746e-05, 0.017522194253677764
5503, 0.05371024087071419, 0.01733764447271824, -0.00013763351354407582, -7.143481128771766e-05, 0.02180037588076897
9191, 0.07410996407270432, 0.05095060542225838, -0.00013340535047606114, -8.917771087099013e-05, 0.01658341979850646
6432, -0.03438304364681244, 0.05504850298166275, -0.00015118182557693585, -6.352406886951686e-05, 0.023229430322538578
6656, 0.08432377129793167, 0.06781560182571411, -0.0001489104134688342, -4.6858411956343784e-05, 0.01598050542253229
8708, 0.3756544291973114, 0.180713951587677, 0.00012070238947919217, 6.382704554064509e-05, 0.09126719724530773
8468, 0.08162318170070648, 0.1023208424448967, -0.00013888078811344736, -8.200105173994835e-05, 0.010716269719473773
3336, 0.0866164118051529, 0.09368287771940231, -0.00021187543396189492, -7.332990397669348e-05, 0.036823827020562874
13645, -0.02812848426401615, -0.0019353514071553946, -0.00012693890295423487, -7.698707257656214e-05, 0.01712087265021556
23368, -0.09313158690929413, -0.04685954749584198, -0.00014368758186365178, -6.634826756833386e-05, 0.022542699649563312
14092, -0.10710325837135315, -0.014012772589921951, -0.000151675417652294, -6.116376250079574e-05, 0.017351005691758705
14492, -0.06496899574995041, 0.011532736010849476, -0.00012968978641311721, -7.350285295975783e-05, 0.0195640348255694
11403, 0.02670733816921711, 0.01911959797143936, -0.0001454291326228704, -6.473929600536377e-05, 0.018541317050508193
16559, 0.009529699571430683, 0.04241615906357765, -0.0001364185182437721, -7.751762677927472e-05, 0.016381887569557413
22612, 0.013742148876190186, -3.8655081880278885e-05, -0.00013936200768657915, -6.545878633339667e-05, 0.018438895841784514
21548, -0.04004338011145592, -0.10340436547994614, -0.00017835646628972969, -8.78846649931694e-05, 0.007431726588707719
7078, -0.09898951649665833, -0.03157138451933861, -0.00018767034283073008, -4.0304492535423815e-05, 0.026452386236347138
25702, 0.0059566255658864975, 0.1642104536294937, -0.0001543950001014362, -7.313419039688957e-05, 0.002269185693313472
29791, -0.028371263295412064, 0.022805580869317055, -0.00014064747535865382, -6.862763497203668e-05, 0.015083187135588065
15036, -0.0952850803732872, 0.20335696637630463, -0.00017734255955994605, -7.89352978841826e-05, 0.006345718049107058
29876, 0.04579649120569229, 0.03399638086557388, -0.00015878346993833834, -7.697537418097197e-05, 0.004802663580024153
23131, -0.007500613573938608, -0.003371624508872628, -0.00014739060714314298, -6.205399882600956e-05, 0.01850069491890169
6407, -0.02041989006102085, -0.015941249206662178, -0.00015894151231685212, -7.049482977861505e-05, 0.012765298780266195
11182, -0.00756348529830575, -0.06938357651233673, -0.00015221920300405051, -6.845778251656848e-05, 0.014736173824253646
4355, -0.014414487406611443, 0.026662763208150864, -0.0001386658325887289, -6.680320892401657e-05, 0.01744522167748887
8002, -0.025795161724090576, 0.03490019217133522, -0.00014308234415820969, -5.573739427030493e-05, 0.015895849685290318
23504, -0.07135988026857376, 0.033525947481393814, -0.00013451245520991456, -7.14512950320334e-05, 0.014034370388445528
32649, 0.07446427643299103, 0.037132713943719864, -0.0001506661627969907, -7.546018025757934e-05, 0.00365009326025756
22691, -0.005761364009231329, 0.0993204116821289, -0.00016378338743889005, -7.198688281311471e-05, 0.012791141534361153
20366, -0.026332246139645576, 0.12411313503980637, -0.00014438588470492666, -6.576348294921269e-05, 0.008762054550698143
27525, -0.058545373380184174, -0.013298570178449154, -0.00013710671295184406, -8.913813303592963e-05, 0.022068710740043747
12124, -0.05998753011226654, 0.00938608031719923, -0.0001615510369270835, -7.41500274625834e-05, 0.01800044196067456
15169, 0.001711938763037324, 0.016501976177096367, -0.00012876205115194467, -6.800470657127991e-05, 0.025890357369144565
7091, -0.04898259416222572, 0.008281202055513859, -0.00013132154977338, -6.040743561378584e-05, 0.01820233391969898
8068, 0.03757105767726898, 0.04084978997707367, -0.0001436736070122058, -7.641891218631883e-05, 0.021087664756662506
15395, 0.002193561289459467, 0.06077961623668671, -0.0001275470393846503, -7.091788681587852e-05, 0.013168675421681616
27519, 0.012515231966972351, 0.09216845780611038, -0.00015810616602058243, -7.633439366618936e-05, 0.0032849823060499485
12188, -0.042416464537382126, 0.08844450861215591, -0.00018373175234100354, -0.00010427353419661913, 0.008112433909011263
7270, -0.1092756986618042, -0.014708487316966057, -0.00014241565883605086, -5.813964220437693e-05, 0.02515223065351572
15149, 0.013879504054784775, 0.09163966029882431, -0.00013604063148211476, -6.996526764650239e-05, 0.01065733581719652
30653, 0.03944239020347595, 0.035190943628549576, -0.00014588636346304, -6.800503080532968e-05, 0.019110492235751907
30528, -0.07561296969652176, 0.16137395799160004, -0.00019225575084266355, -0.00010285766917086216, 0.0050254089797343825
30176, 0.018102534115314484, 0.14887377619743347, -0.00017351930670117256, -0.00013002740990263756, 0.010620361416680537
10848, -0.058060504496097565, 0.012529670260846615, -0.0001580975948386043, -6.0500490878327854e-05, 0.0199371602728414
21949, -0.09424540400505066, 0.11374884098768234, -0.0001759421343269929, -0.00013179113748432538, 0.013454386151066705
26375, -0.09841694682836533, -0.04095849767327309, -0.00017270082461034693, -5.487954839087893e-05, 0.020400361747640157
23320, 0.03956378251314163, -0.037653371691703796, -0.000158939601360815, -7.622448337335178e-05, 0.005594587655031925
65473, 0.09949100017547607, -0.01207482349127531, -0.00015439500010143672, -7.31341903968895e-05, 0.0022691856933134483
31980, -0.025089744478464127, 0.15823028981685638, -0.00015652284220250392, -6.716423210532931e-05, 0.008709108844496908
14712, -0.07509276270866394, 0.06695732474327087, -0.0001587640228414645, -6.383144921800797e-05, 0.013734848273623222
33065, -0.04832056909799576, 0.11367985606193542, -0.00014594096397029587, -6.906251596894241e-05, 0.009017369280889375
33141, 0.011285793967545033, -0.014429460279643536, -0.00015033699410512674, -6.613888164635858e-05, 0.009073032146374603
29838, 0.01874733157455921, 0.009527637623250484, -0.00014616924342598605, -7.458222872840657e-05, 0.00709472096710516
14116, -0.01743428222835064, 0.044411174952983856, -0.00015274173458954324, -8.249961873931289e-05, 0.01345343035381352
33361, 0.035844337195158005, -0.03139457106590271, -0.00015893960136081485, -7.622448337335361e-05, 0.0055945876550319235
36656, -0.028507625684142113, 0.15144358575344086, -0.0001699444135849536, -7.141383455603806e-05, 0.007861044886525687
8553, 0.0494966097176075, 0.09345836192369461, -0.00014489607595383213, -7.828821150454098e-05, 0.006857708528311919
20500, 0.07376978546380997, 0.06837274134159088, -0.00014207461288845508, -5.721099822007976e-05, 0.018758332825282404
9145, 0.017241962254047394, 0.07924704253673553, -0.0001383733981410539, -6.917629056427592e-05, 0.016318314107226454
16247, 0.09589125961065292, 0.06504962593317032, -0.00013443420214497405, -8.035669553118947e-05, 0.011025597568902193
6871, 0.04731931909918785, 0.054888151586055756, -0.0001281631621419003, -7.363781368474225e-06, 0.009991876524185166
1290, 0.01740792579948902, 0.07298606634140015, -0.00014547016065447765, -7.449963056003339e-05, 0.01708980281172023
12513, 0.03161611407995224, 0.05049506947398186, -0.00013486257452516455, -7.589628229407857e-05, 0.009131298750928227
30827, 0.06765609234571457, 0.06681477278470993, -0.00012735863746194783, -9.510136565300668e-05, 0.00992652511363766
20547, 0.12969009578227997, 0.04951127618551254, -0.00013312971442975844, -8.006032309304039e-05, 0.014950254001588366
8560, 0.05812883749604225, 0.05247068032622337, -0.00013044403047021225, -7.160091120331227e-05, 0.02099817893581904
9044, 0.026527317240834236, 0.058631353080272675, -0.00014440331820699727, -7.354323055666489e-05, 0.018121783930712912
20718, 0.040739476680755615, 0.08740654587745667, -0.0001358785186137232, -0.0001132143677249719, 0.010595063806209854
13213, 0.03150014951825142, 0.07203885912895203, -0.0001271129175145733, -7.794049240002389e-05, 0.008302324021381952
25463, 0.04669671133160591, 0.07873512804508209, -0.0001341685806207702, -7.967251872554375e-05, 0.007484551529041628
2611, 0.1197032481431961, 0.058521807193756104, -2.0416658652444155e-05, -0.00011546754862381547, 0.01969142917370657
35228, 0.06121383607387543, 0.05302254855632782, -0.00011775914608495194, -8.361382579627766e-05, 0.009218209527448956
15635, 0.06972306966781616, 0.052523545920848846, -0.000132752432126275, -8.037552747476759e-05, 0.018374953048741004
20679, 0.08899033814668655, 0.03634272888302803, -0.00013617461840072895, -7.415050570616722e-05, 0.018018584431210946
2818, 0.0707990750670433, 0.03559628874063492, -0.00013193855331994906, -9.212143453297667e-05, 0.018770611515320102
9156, -0.024747196584939957, 0.018148865550756454, -0.00012746070509030326, -7.653078071354297e-05, 0.022800568562584445
14891, -0.0708300918340683, 0.008107101544737816, -0.00013395527988846877, -6.765427473061198e-05, 0.01872908938475967
13696, -0.03693435713648796, 0.14089548587799072, -0.00015652284220250354, -6.716423210532793e-05, 0.008709108844496912
27319, 0.06686931848526001, -0.018900729715824127, -0.00013656453572708242, -5.674329698342647e-05, 0.08816452754474093
12008, -0.004833871498703957, 0.015492361038923264, -0.0001491931903864363, -6.756708633748047e-05, 0.019670780406249404
13657, 0.039610687643289566, 0.009410908445715904, -0.00018481092454419903, -0.0001183136184664489, 0.005627163165598729
27299, 0.02842172048985958, -0.05175044387578964, -0.00017665142166354677, -8.791088004791967e-05, 0.006325989530976318
7868, -0.03751445189118385, 0.13432449102401733, -0.00015652284220250433, -6.716423210532978e-05, 0.008709108844496908
5631, 0.04601207375526428, 0.07628587633371353, -0.00012466439421024813, -7.050370390597391e-05, 0.011048022277050993
31800, -0.04004998877644539, -0.015971384942531586, -0.00015671483585565722, -8.75486717273766e-05, 0.021190458072284896
8607, 0.06162169948220253, 0.046079378575086594, -0.00013625617889446805, -0.00010533054723305737, 0.00888702855251585
6078, 0.010630720295011997, 0.14810870587825775, -0.0001543950001014372, -7.313419039689025e-05, 0.0022691856933134366
3856, 0.05571885406970978, -0.056058768182992935, -0.00016893890761168274, -5.82728452070628e-05, 0.014749128632698012
17563, 0.04490223154425621, 0.09996142983436584, -0.0002397149813475671, -7.373905379319334e-05, 0.03836594515695253
31950, -0.012158130295574665, 0.1484888345003128, -0.00015439500010143713, -7.313419039689029e-05, 0.0022691856933134366
23133, 0.005974272731691599, 0.1457604467868805, -0.00015439500010143672, -7.313419039689016e-05, 0.0022691856933134418
33552, -0.15291866660118103, -0.0470181368291378, -0.00017071679575624533, -5.7362510038047825e-05, 0.02073622972001362
19865, -0.10849912464618683, 0.0689547061920166, -0.0001411985647715383, -6.384167144432325e-05, 0.021259183066886463
33123, -0.0839717835187912, -0.04151918739080429, -0.00014368758186365167, -6.634826756833265e-05, 0.022542699649563312
13599, -0.07761435955762863, 0.03379622846841812, -0.0001371067129518445, -8.913813303592914e-05, 0.022068710740043747
21605, -0.09024593979120255, 0.06556154042482376, -0.00014119856477153841, -6.384167144432314e-05, 0.021259183066886463
30138, -0.1448444128036499, 0.04163885489106178, -0.0001150087746315293, -6.949560201534725e-05, 0.025116983059801378
32113, -0.033219266682863235, 0.11422041803598404, -0.00014438588470492577, -6.576348294921183e-05, 0.008762054550698145
9019, 0.0571860671043396, 0.06641516089439392, -0.00013315594228884229, -9.002089613924558e-05, 0.009144177621040177
8851, 0.05440213903784752, 0.040175311267375946, -0.00014919211524809834, -7.156990373162395e-05, 0.018952221315339645
15988, 0.039449114352464676, 0.0637405514717102, -0.00012984044840010824, -7.741266471245035e-05, 0.008144966978148989
12932, 0.07457665354013443, 0.043445102870464325, -0.00013969334361960584, -8.034370240696873e-05, 0.007712571131538833
15915, 0.05472627654671669, 0.11237490177154541, -0.0001324862255100799, -6.197380369225523e-05, 0.012849430091715127
26455, -0.08406685292720795, -0.04162529483437538, -0.00014368758186365124, -6.634826756833349e-05, 0.022542699649563312
29916, -0.021663231775164604, 0.16239304840564728, -0.0001565228422025036, -6.716423210532862e-05, 0.00870910884449691
701, -0.21499691903591156, -0.09401408582925797, -0.00012987479411638963, -6.188273122469138e-05, 0.01730668896727837
2914, 0.021405518054962158, -0.07223045825958252, -0.00015656554705167802, -4.267998256503008e-05, 0.04823892494421462
1239, -0.21670332551002502, 0.010495924390852451, -0.0001246583096737785, -5.697818947145536e-05, 0.022739214949113875
3356, -0.07418020814657211, 0.05452856793999672, -0.00012956896427793036, -5.7670643444907024e-05, 0.028009061733154494
2828, -0.17983844876289368, -0.09261070191860199, -0.00014924171890140552, -5.293663177206067e-05, 0.011606721138135755
1668, -0.0539437010884285, 0.0014128966722637415, -0.00013994741156789895, -6.962378856561905e-05, 0.026244856852054903
10026, -0.0012945251073688269, -0.17031452059745789, -8.945013762100123e-05, -9.565077096275759e-05, 0.07583567255946691
5056, -0.32792043685913086, -0.005651128478348255, -0.00010352235512862543, -5.914674531912386e-05, 0.00819129658910519
5511, 0.07624554634094238, 0.07067669183015823, -0.0001500737605831232, -9.033907543849942e-05, 0.0609176024576253
3257, 0.06995637714862823, 0.10122581571340561, -8.23568041902496e-05, -7.61759377138371e-05, 0.036916397254327875
3549, -0.04085800051689148, 0.0829751193523407, -0.00016512132476181624, -6.86936969030817e-05, 0.04203958674960178
6453, 0.022648783400654793, 0.0946667492389679, -0.0001929488220708459, -0.000287548147089779, 0.05727610984147457
209, -0.3052022159099579, -0.0034924026113003492, -7.829407716194081e-05, -6.747660395181243e-05, 0.012194800747300102
16803, -0.174416646361351, 0.034610431641340256, -0.00012494354963333125, -5.4678644736369254e-05, 0.01714966445735208
19024, -0.2593643367290497, 0.06396369636058807, -0.00013249370905163804, -5.002820812692161e-05, 0.010567454624797596
14757, -0.14894986152648926, 0.03878112882375717, -0.00014426574129737402, -6.051266530902484e-05, 0.018475082366956098
10912, -0.2568466365337372, -0.02832561917603016, -0.00016104750927677995, -4.2116055445144394e-05, 0.009269970718099374
16420, -0.07838184386491776, -0.019139880314469337, -0.00013570429875162394, -6.171797810268075e-05, 0.025567471042654392
33472, -0.12975342571735382, 0.014928730204701424, -0.00013723481040213035, -6.296396213607383e-05, 0.01875538814452655
27646, -0.17789430916309357, -0.047167450189590454, -0.00012154802472606325, -5.2521504638255046e-05, 0.012180025655740256
11853, -0.3045671582221985, 0.06252489984035492, -0.00015014059579044307, -4.612717424080886e-05, 0.00584073545927581
3320, 0.09452871233224869, 0.09418738633394241, -0.00011569214777890667, -8.524191514596799e-05, 0.05437256224940246
29863, -0.202619731426239, 0.062045834958553314, -0.00014929506070081628, -5.1509717536506494e-05, 0.010400769277994552
27585, -0.13109862804412842, 0.022078391164541245, -0.00013411602904180766, -6.181723833366031e-05, 0.024864304228502047
