id,pos_x,pos_y,proj_x,proj_y,nr_hops,InFoRM_hops
0,-0.009774094447493553,0.01883634179830551,1.0008134841918945,-0.22852972149848938,1,0.48587488276695734
3361,0.01111159659922123,0.0031746423337608576,0.26226502656936646,0.8751938343048096,1,0.7316297203519647
137,-0.008531075902283192,-0.004311623517423868,0.9398722648620605,-0.06401251256465912,1,0.8381380913400447
2158,-0.018932702019810677,-0.009836241602897644,1.298140525817871,-1.0246326923370361,1,0.8657906710324257
974,-0.0016486461972817779,-0.005599324591457844,1.6248522996902466,-0.2941189706325531,1,0.7148368145008889
1839,-0.012171945534646511,0.011769752018153667,1.6275825500488281,-0.17006105184555054,1,0.6570361006213504
1552,-0.0012878944398835301,0.01501479558646679,1.4499303102493286,-0.2720203399658203,1,0.7456734442134725
1586,-0.001975435996428132,0.009112686850130558,1.603261947631836,-0.7428717613220215,1,0.6334794175554592
243,0.009545881301164627,0.019725119695067406,1.522289752960205,-0.07923769950866699,1,0.6451142289032344
3583,0.010354660451412201,0.011812480166554451,1.2868214845657349,-0.07578250765800476,1,0.7253932987043091
206,-0.020722033455967903,0.010960509069263935,1.5230729579925537,-0.3726476728916168,1,0.7627465689249914
3405,0.007965613156557083,0.01813933625817299,1.8665385246276855,-0.042237911373376846,1,0.8028924758401088
3225,0.011101456359028816,0.005783773958683014,1.5396579504013062,0.8026548624038696,1,1.0
2137,-0.014831159263849258,0.055304426699876785,-0.23733080923557281,0.048843029886484146,1,0.23902156119777854
954,0.00283917342312634,0.0013579761143773794,0.9374337196350098,0.40869140625,1,0.7606024271338369
1903,0.010798661969602108,-0.004376693163067102,1.2382559776306152,-0.10713473707437515,1,0.9389151449056515
3644,0.01637914776802063,-0.007507204078137875,1.3373470306396484,0.17252978682518005,1,0.625525363310944
3006,-0.005682158749550581,-0.015891294926404953,1.5809921026229858,-1.1491588354110718,1,0.6845879862437286
2367,-0.046515095978975296,0.02610701136291027,0.587213933467865,-0.20746995508670807,1,0.25153922117571353
1,0.006405568681657314,0.025016028434038162,0.7649808526039124,0.29695799946784973,1,0.5174159725638359
992,0.007585220038890839,0.006232246290892363,1.8805595636367798,0.4644103944301605,1,0.9050798937588761
3318,0.008473940193653107,0.009038995951414108,0.985998272895813,0.8865731358528137,1,0.8506301136553506
2083,-0.013919197022914886,0.014750066213309765,1.408064842224121,-0.10237627476453781,1,0.5515340596454127
2788,0.005240507889539003,0.0016777025302872062,1.1877107620239258,0.6187810301780701,1,0.7999323459692183
805,-0.01821593940258026,0.022903960198163986,0.5708099007606506,-0.07793115079402924,1,0.42955952853278523
3574,0.005967545788735151,0.006423942744731903,0.1548619270324707,0.5936663746833801,1,0.7636178416819778
3788,0.010112513788044453,-0.00047202318091876805,0.7468350529670715,0.6468830704689026,1,0.8107444265525926
2799,0.0010401462204754353,0.0001785181084414944,0.270722359418869,0.4470701217651367,1,0.68716740614524
2802,0.0028461399488151073,0.002413429319858551,0.36279356479644775,0.5353550910949707,1,0.7013804092668362
1462,0.002552296267822385,0.0013402501353994012,0.5065407752990723,0.7919382452964783,1,0.663411920500663
823,0.004749520216137171,0.004595588427037001,0.5631363391876221,0.5258513689041138,1,0.7152391962655491
824,0.01111852377653122,0.004293665289878845,0.3388534188270569,0.716631293296814,1,0.6954017924789287
1309,0.01207720022648573,-0.001730416202917695,0.6830472350120544,0.46707990765571594,1,0.7104704355357847
2,-0.06284162402153015,-0.028862982988357544,0.2570473253726959,0.01190007384866476,1,0.14546628804737669
3473,-0.03719278424978256,-0.05381326377391815,0.3484417200088501,0.03789666295051575,1,0.04966478036888045
428,0.003522863844409585,0.0121851721778512,1.166589617729187,0.16479863226413727,1,0.5494589834620143
3,-0.051630426198244095,0.005428324453532696,0.8353157043457031,-0.2780991196632385,1,0.2998494666794017
529,-0.029963495209813118,-0.016425253823399544,1.100527286529541,-1.0772373676300049,1,0.5899257728027579
898,0.015130063518881798,0.006787248887121677,1.6534578800201416,0.27390822768211365,1,0.6600335053361868
3757,-0.011204028502106667,-0.0020104525610804558,1.263028621673584,-0.5783417820930481,1,0.7381552118261321
4,-0.021169131621718407,0.012308015488088131,0.8373898863792419,-0.5027461647987366,1,0.5387292376403604
1669,-0.00827743485569954,-0.01719757355749607,1.6447240114212036,-0.7054093480110168,1,0.6605361673714999
1799,-0.03276216611266136,0.0027527008205652237,1.1190706491470337,-0.4672297239303589,1,0.5490881448419438
10,-0.012106943875551224,0.011269205249845982,1.2292568683624268,-0.45357176661491394,1,0.6675379146512622
1042,0.009471125900745392,0.002288785995915532,0.22615353763103485,0.40070414543151855,1,0.7782666603852602
532,-0.015753628686070442,0.0072310189716517925,0.5895635485649109,-1.070992112159729,1,0.6843479020253956
2329,-0.001654712948948145,0.01747143641114235,1.1382807493209839,-1.3427512645721436,1,0.6263487698049021
